Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
907,18903,Gareon Conley,LV,6,28,CB,DB25,861
908,16724,Adrian Phillips,LAC,12,32,DB,DB26,862
909,20764,Greg Gaines,LAR,9,28,DL,DL27,863
910,21128,Gerri Green,IND,6,28,LB,LB27,864
911,16858,Geneo Grissom,NO,9,31,DE,DL28,865
912,20339,Grant Haley,NYG,11,28,DB,DB27,866
913,13868,George Iloka,DAL,8,34,SS,DB28,867
914,17059,Grady Jarrett,ATL,9,31,DL,DL29,868
915,19344,Greg Mabin,SF,4,29,CB,DB29,869
916,11514,Gerald McCoy,CAR,7,36,DT,DL30,870
917,20492,George Odum,IND,6,30,S,DB30,871
918,20915,Germaine Pratt,CIN,9,27,LB,LB28,872
919,19014,Grover Stewart,IND,6,30,DT,DL31,873
920,20080,Greg Stroman Jr.,WAS,10,28,CB,DB31,874
921,20985,Greedy Williams,CLE,7,26,CB,DB32,875
922,17979,A'Shawn Robinson,DET,5,29,DE,DL32,876
923,16854,Henry Anderson,NYJ,4,32,DE,DL33,877
924,16473,Ha Ha Clinton-Dix,CHI,6,31,SS,DB33,878
925,20164,Holton Hill,MIN,12,27,CB,DB34,879
926,12554,Andrew Sendejo,PHI,10,36,FS,DB35,880
927,17085,Alex Singleton,PHI,10,30,ILB,LB29,881
928,20010,Andre Smith Jr.,CAR,7,27,ILB,LB30,882
929,15204,Akeem Spence,MIA,5,32,DL,DL34,883
930,19862,Harold Landry III,TEN,11,27,OLB,LB31,884
931,19286,Harvey Langi,NYJ,4,31,LB,LB32,885
932,20162,Hercules Mata'afa,MIN,12,28,DE,DL35,886
933,19225,Hardy Nickerson,CIN,9,30,ILB,LB33,887
934,19900,Harrison Phillips,BUF,6,28,DL,DL36,888
935,18909,Haason Reddick,ARI,12,29,LB,LB34,889
936,18038,Hassan Ridgeway,PHI,10,29,DT,DL37,890
937,4701,Aqib Talib,LAR,9,38,CB,DB36,891
938,14461,Harrison Smith,MIN,12,35,S,DB37,892
939,16496,Anthony Barr,MIN,12,32,LB,LB35,893
940,21049,Isaiah Buggs,PIT,7,27,DT,DL38,894
941,2379,Antoine Bethea,NYG,11,39,FS,DB38,895
942,17968,Andrew Billings,CIN,9,29,DL,DL39,896
943,19433,Isaiah Irving,CHI,6,29,OLB,LB36,897
944,18372,Isaiah Johnson,TB,7,31,FS,DB39,898
945,20833,Isaiah Johnson,LV,6,28,CB,DB40,899
946,16861,Angelo Blackson,HOU,10,31,DL,DL40,900
947,21033,Amani Bledsoe,TEN,11,26,DL,DL41,901
948,20971,Andrew Van Ginkel,MIA,5,28,LB,LB37,902
949,21535,Isaiah Mack,TEN,11,28,DT,DL42,903
950,20867,Iman Marshall,BAL,8,27,CB,DB41,904
951,15478,A.J. Bouye,JAX,10,32,CB,DB42,905
952,19868,Isaiah Oliver,ATL,9,27,CB,DB43,906
953,19117,Isaac Rochell,LAC,12,29,DE,DL43,907
954,19049,Anthony Walker Jr.,IND,6,28,LB,LB38,908
955,18010,Adolphus Washington,MIA,5,30,DT,DL44,909
956,19939,Armani Watts,KC,12,28,S,DB44,910
957,20975,Armon Watts,MIN,12,27,DT,DL45,911
958,16182,Avery Williamson,NYJ,4,32,ILB,LB39,912
959,21281,Andrew Wingard,JAX,10,27,S,DB45,913
960,18970,Ahkello Witherspoon,SF,4,29,DB,DB46,914
961,12450,Al Woods,SEA,11,37,DL,DL46,915
962,18244,Antwaun Woods,DAL,8,31,DT,DL47,916
963,19901,Isaac Yiadom,DEN,10,28,CB,DB47,917
964,18106,Anthony Brown,DAL,8,30,CB,DB48,918
965,20731,Johnathan Abram,LV,6,27,S,DB49,919
966,18923,Jamal Adams,NYJ,4,28,SS,DB50,920
967,15306,Jahleel Addae,HOU,10,34,SS,DB51,921
968,19044,Jamal Agnew,DET,5,29,WR,WR295,922
969,19839,Jaire Alexander,GB,11,27,CB,DB52,923
970,18875,Jonathan Allen,WAS,10,29,DT,DL48,924
971,20737,Josh Allen,JAX,10,26,OLB,LB40,925
972,16334,Jeremiah Attaochu,KC,12,31,OLB,LB41,926
973,13886,Johnson Bademosi,HOU,10,33,DB,DB53,927
974,19882,Jerome Baker,MIA,5,27,LB,LB42,928
975,19873,Jessie Bates III,CIN,9,27,S,DB54,929
976,19944,Ja'Whaun Bentley,NE,10,27,LB,LB43,930
977,17915,Joey Bosa,LAC,12,28,OLB,LB44,931
978,15113,Jon Bostic,WAS,10,33,LB,LB45,932
979,17992,James Bradberry,CAR,7,30,CB,DB55,933
980,21040,Jordan Brailford,WAS,10,28,LB,LB46,934
981,18092,Jatavis Brown,LAC,12,30,OLB,LB47,935
982,19066,Jayon Brown,TEN,11,29,LB,LB48,936
983,18002,Jonathan Bullard,CHI,6,30,DL,DL49,937
984,20074,Jason Cabinda,LV,6,28,FB,RB201,938
985,19591,Jamal Carter,DEN,10,30,S,DB56,939
986,19964,Jermaine Carter,CAR,7,29,LB,LB49,940
987,12912,Jurrell Casey,TEN,11,34,DE,DL50,941
988,18779,Jake Ceresna,NYG,11,28,DE,DL51,942
989,20046,Jack Cichy,TB,7,28,ILB,LB50,943
990,16194,Jadeveon Clowney,HOU,10,31,OLB,LB51,944
991,14885,Jamie Collins Sr.,NE,10,34,LB,LB52,945
992,21009,John Cominsky,ATL,9,28,DL,DL52,946
993,14096,Jack Crawford,ATL,9,35,DE,DL53,947
994,20099,James Crawford,GB,11,29,OLB,LB53,948
995,20157,Jalen Davis,MIA,5,28,CB,DB57,949
996,18913,Jarrad Davis,DET,5,29,ILB,LB54,950
997,21064,Jamel Dean,TB,7,27,CB,DB58,951
998,21244,Johnny Dwight,HOU,10,29,NT,DL54,952
999,21048,Austin Bryant,DET,5,27,DL,DL55,953
1000,17953,Artie Burns,PIT,7,29,CB,DB59,954
1001,18708,Javien Elliott,CAR,7,30,CB,DB60,955
1002,16315,Justin Ellis,LV,6,33,DL,DL56,956
1003,19074,Jordan Evans,CIN,9,29,OLB,LB55,957
1004,18942,Justin Evans,TB,7,28,S,DB61,958
1005,19275,Adam Butler,NE,10,30,DT,DL57,959
1006,20755,Jaylon Ferguson,BAL,8,28,OLB,LB56,960
1007,19942,John Franklin-Myers,LAR,9,27,DE,DL58,961
1008,19160,Jermaine Grace,ATL,9,30,OLB,LB57,962
1009,11043,Joe Haden,PIT,7,35,CB,DB62,963
1010,17327,Justin Hamilton,KC,12,30,DT,DL59,964
1011,15090,Johnathan Hankins,LV,6,32,DT,DL60,965
1012,18017,Javon Hargrave,PIT,7,31,DL,DL61,966
1013,19132,Josh Harvey-Clemons,WAS,10,30,ILB,LB58,967
1014,15576,Jeff Heath,DAL,8,33,SS,DB63,968
1015,18210,Joel Heath,HOU,10,30,DE,DL62,969
1016,16845,Jordan Hicks,ARI,12,31,LB,LB59,970
1017,20808,Justin Hollins,DEN,10,28,OLB,LB60,971
1018,19911,Jalyn Holmes,MIN,12,28,DL,DL63,972
1019,13036,Justin Houston,IND,6,35,OLB,LB61,973
1020,11132,Jerry Hughes,BUF,6,35,DE,DL64,974
1021,19931,Joel Iyiegbuniwe,CHI,6,28,ILB,LB62,975
1022,20167,J.C. Jackson,NE,10,28,DB,DB64,976
1023,20821,Joe Jackson,DAL,8,27,DE,DL65,977
1024,19856,Josh Jackson,GB,11,28,CB,DB65,978
1025,20827,Jalen Jelks,DAL,8,27,DE,DL66,979
1026,14412,Janoris Jenkins,NYG,11,35,CB,DB66,980
1027,15194,John Jenkins,NYG,11,34,DT,DL67,981
1028,18012,Jordan Jenkins,NYJ,4,29,DE,DL68,982
1029,19933,Josey Jewell,DEN,10,29,ILB,LB63,983
1030,19019,Jaleel Johnson,MIN,12,29,DT,DL69,984
1031,20834,Jaquan Johnson,BUF,6,28,S,DB67,985
1032,18979,John Johnson III,LAR,9,28,DB,DB68,986
1033,19144,J'terius Jones,PIT,7,30,OLB,LB64,987
1034,18177,Jonathan Jones,NE,10,30,CB,DB69,988
1035,19458,Joe Jones,DEN,10,30,LB,LB65,989
1036,18955,Josh Jones,GB,11,29,S,DB70,990
1037,19881,Justin Jones,LAC,12,27,DT,DL70,991
1038,4490,Johnathan Joseph,HOU,10,40,CB,DB71,992
1039,18160,Jayron Kearse,MIN,12,30,S,DB72,993
1040,20022,Jermaine Kelly,HOU,10,29,CB,DB73,994
1041,21207,Jordan Kunaszyk,CAR,7,27,LB,LB66,995
1042,20068,Justin Lawler,LAR,9,29,OLB,LB67,996
1043,20853,Justin Layne,PIT,7,26,CB,DB74,997
1044,20854,Jonathan Ledbetter,MIA,5,26,DL,DL71,998
1045,18975,Jourdan Lewis,DAL,8,28,CB,DB75,999
1046,20019,James Looney,GB,11,29,TE,TE155,1000
1047,20864,Julian Love,NYG,11,26,S,DB76,1001
1048,18121,Jordan Lucas,KC,12,30,SS,DB77,1002
1049,17307,Justin March-Lillard,DAL,8,30,ILB,LB68,1003
1050,19999,Jakob Martin,SEA,11,28,DE,DL72,1004
1051,16153,Josh Mauro,LV,6,33,DE,DL73,1005
1052,17095,Joey Mbu,MIA,5,31,DT,DL74,1006
1053,8550,Jason McCourty,NE,10,36,CB,DB78,1007
1054,20872,Jojo McIntosh,WAS,10,28,SS,DB79,1008
1055,16091,Jamie Meder,SEA,11,33,DT,DL75,1009
1056,20878,Jordan Miller,ATL,9,27,DB,DB80,1010
1057,18149,Jalen Mills,PHI,10,30,DB,DB81,1011
1058,14340,Josh Norman,WAS,10,36,CB,DB82,1012
1059,18279,Jared Norris,CAR,7,30,ILB,LB69,1013
1060,19567,James Onwualu,JAX,10,29,OLB,LB70,1014
1061,20219,Jonathan Owens,ARI,12,28,S,DB83,1015
1062,18902,Jabrill Peppers,NYG,11,28,S,DB84,1016
1063,16813,Jordan Phillips,BUF,6,31,DT,DL76,1017
1064,12247,Jason Pierre-Paul,TB,7,35,LB,LB71,1018
1065,20911,Jachai Polite,NYJ,4,26,OLB,LB72,1019
1066,14860,Jordan Poyer,BUF,6,33,S,DB85,1020
1067,17919,Jalen Ramsey,JAX,10,29,CB,DB86,1021
1068,17981,Jarran Reed,SEA,11,31,NT,DL77,1022
1069,19009,Jalen Reeves-Maybin,DET,5,29,LB,LB73,1023
1070,19866,Justin Reid,HOU,10,27,S,DB87,1024
1071,16825,Jordan Richards,LV,6,31,SS,DB88,1025
1072,16890,Jake Ryan,JAX,10,32,OLB,LB74,1026
1073,17967,Joe Schobert,CLE,7,30,ILB,LB75,1027
1074,12880,Jabaal Sheard,IND,6,35,DE,DL78,1028
1075,20940,Jeffery Simmons,TEN,11,26,DT,DL79,1029
1076,18023,Justin Simmons,DEN,10,30,S,DB89,1030
1077,14904,John Simon,NE,10,33,DE,DL80,1031
1078,17926,Jaylon Smith,DAL,8,28,LB,LB76,1032
1079,12829,Jimmy Smith,BAL,8,35,CB,DB90,1033
1080,14037,Julian Stanford,BUF,6,33,LB,LB77,1034
1081,21307,Jayson Stanley,ATL,9,27,DB,DB91,1035
1082,20348,Jamar Summers,MIA,5,28,FS,DB92,1036
1083,19918,Josh Sweat,PHI,10,27,DE,DL81,1037
1084,16807,Jaquiski Tartt,SF,4,32,S,DB93,1038
1085,20958,Josiah Tauaefa,NYG,11,27,ILB,LB78,1039
1086,20959,Jahlani Tavai,DET,5,27,LB,LB79,1040
1087,20045,Jullian Taylor,SF,4,29,DL,DL82,1041
1088,16492,Joe Thomas,DAL,8,33,LB,LB80,1042
1089,20965,Juan Thornhill,KC,12,28,S,DB94,1043
1090,20720,Jameer Thurman,CHI,6,29,ILB,LB81,1044
1091,20967,Jerry Tillery,LAC,12,27,DT,DL83,1045
1092,19228,Josh Tupou,CIN,9,30,DT,DL84,1046
1093,17246,James Vaughters,CHI,6,30,LB,LB82,1047
1094,16353,Jason Verrett,SF,4,32,CB,DB95,1048
1095,18167,Joe Walker,ARI,12,31,ILB,LB83,1049
1096,17978,Jihad Ward,IND,6,30,OLB,LB84,1050
1097,15981,Jaylen Watkins,LAC,12,32,FS,DB96,1051
1098,12955,J.J. Watt,HOU,10,35,DE,DL85,1052
1099,17565,Jermaine Whitehead,CLE,7,31,SS,DB97,1053
1100,19954,Jordan Whitehead,TB,7,27,S,DB98,1054
1101,15087,J.J. Wilcox,ATL,9,33,DB,DB99,1055
1102,20986,Joejuan Williams,NE,10,26,CB,DB100,1056
1103,18951,Jordan Willis,CIN,9,29,DL,DL86,1057
1104,18321,Jarrod Wilson,JAX,10,30,FS,DB101,1058
1105,18142,Jonathan Woodard,MIA,5,30,DE,DL87,1059
1106,18119,Anthony Zettel,CLE,7,31,DE,DL88,1060
1107,16885,Kwon Alexander,SF,4,29,LB,LB85,1061
1108,14864,Kiko Alonso,MIA,5,33,ILB,LB86,1062
1109,20017,Keishawn Bierria,DEN,10,28,ILB,LB87,1063
1110,21036,Kris Boyd,MIN,12,27,CB,DB102,1064
1111,18524,Kentrell Brice,TB,7,29,SS,DB103,1065
1112,18077,Kentrell Brothers,MIN,12,31,ILB,LB88,1066
1113,17994,Kevin Byard III,TEN,11,30,S,DB104,1067
1114,17947,Kenny Clark,GB,11,28,DL,DL89,1068
1115,17977,Kamalei Correa,TEN,11,30,OLB,LB89,1069
1116,18190,Ken Crawley,NO,9,31,CB,DB105,1070
1117,20070,Keion Crossen,NE,10,28,DB,DB106,1071
1118,19727,Keionta Davis,NE,10,30,DE,DL90,1072
1119,21134,Kaden Elliss,NO,9,28,ILB,LB90,1073
1120,18016,Kyler Fackrell,GB,11,32,LB,LB91,1074
1121,19965,Kylie Fitts,CHI,6,29,OLB,LB92,1075
1122,18128,Kavon Frazier,DAL,8,29,SS,DB107,1076
1123,16432,Kyle Fuller,CHI,6,32,CB,DB108,1077
1124,20773,Kevin Givens,SF,4,27,DL,DL91,1078
1125,18124,Kamu Grugier-Hill,PHI,10,30,LB,LB93,1079
1126,21116,Ka'dar Hollman,GB,11,29,CB,DB109,1080
1127,16067,Kerry Hyder Jr.,DAL,8,33,DE,DL92,1081
1128,15179,Kemal Ishmael,ATL,9,33,SS,DB110,1082
1129,11105,Kareem Jackson,DEN,10,36,S,DB111,1083
1130,16777,Kevin Johnson,BUF,6,31,CB,DB112,1084
1131,17952,Karl Joseph,LV,6,30,S,DB113,1085
1132,15960,Beau Allen,TB,7,32,DT,DL93,1086
1133,19061,Brian Allen,PIT,7,30,DB,DB114,1087
1134,20848,Kingsley Keke,GB,11,27,DT,DL94,1088
1135,18925,Kevin King,GB,11,29,CB,DB115,1089
1136,20744,Blessuan Austin,NYJ,4,27,CB,DB116,1090
1137,16000,Kenny Ladler,NYG,11,31,FS,DB117,1091
1138,10977,Kyle Love,CAR,7,37,NT,DL95,1092
1139,16323,Khalil Mack,CHI,6,33,OLB,LB94,1093
1140,16647,Kareem Martin,NYG,11,32,OLB,LB95,1094
1141,15227,Kevin Minter,TB,7,33,ILB,LB96,1095
1142,19991,Kamrin Moore,NYG,11,27,FS,DB118,1096
1143,17942,Keanu Neal,ATL,9,28,S,DB119,1097
1144,21165,Kyle Phillips,NYJ,4,27,DE,DL96,1098
1145,16690,Kevin Pierre-Louis,CHI,6,32,ILB,LB97,1099
1146,16675,Keith Reaser,KC,12,32,CB,DB120,1100
1147,17973,Kalan Reed,SEA,11,30,CB,DB121,1101
1148,20934,Khalen Saunders,KC,12,27,DT,DL97,1102
1149,18135,Kevon Seymour,CAR,7,30,CB,DB122,1103
1150,20938,Kendall Sheffield,ATL,9,27,CB,DB123,1104
1151,15189,Kawann Short,CAR,7,35,DT,DL98,1105
1152,19952,Kentavius Street,SF,4,28,DL,DL99,1106
1153,20111,Kevin Toliver II,CHI,6,28,CB,DB124,1107
1154,19879,Kemoko Turay,IND,6,28,DL,DL100,1108
1155,18927,Budda Baker,ARI,12,28,S,DB125,1109
1156,21022,Ben Banogu,IND,6,28,DE,DL101,1110
1157,15197,Kenny Vaccaro,TEN,11,33,SS,DB126,1111
1158,16467,Kyle Van Noy,NE,10,33,OLB,LB98,1112
1159,18239,Briean Boddy-Calhoun,HOU,10,31,CB,DB127,1113
1160,16407,Bashaud Breeland,KC,12,32,CB,DB128,1114
1161,15041,Kayvon Webster,NO,9,33,DB,DB129,1115
1162,21145,Ken Webster,NE,10,27,CB,DB130,1116
1163,19940,Kyzir White,LAC,12,28,ILB,LB99,1117
1164,14167,Kyle Wilber,LV,6,35,OLB,LB100,1118
1165,16143,K'Waun Williams,SF,4,32,CB,DB131,1119
1166,20991,Khari Willis,IND,6,28,SS,DB132,1120
1167,13484,K.J. Wright,SEA,11,34,OLB,LB101,1121
1168,16403,Kerry Wynn,CIN,9,33,DE,DL102,1122
1169,21052,Brian Burns,CAR,7,26,OLB,LB102,1123
1170,21053,Ben Burr-Kirven,SEA,11,26,OLB,LB103,1124
1171,19926,Kenny Young,BAL,8,29,LB,LB104,1125
1172,11940,Lorenzo Alexander,BUF,6,40,OLB,LB105,1126
1173,19886,Lorenzo Carter,NYG,11,28,OLB,LB106,1127
1174,21008,L.J. Collier,SEA,11,28,DL,DL103,1128
1175,16794,Landon Collins,WAS,10,30,SS,DB133,1129
1176,14375,Lavonte David,TB,7,34,LB,LB107,1130
1177,17328,Bryce Callahan,DEN,10,32,CB,DB134,1131
1178,2760,Brandon Carr,BAL,8,38,CB,DB135,1132
1179,13112,Bruce Carter,ATL,9,36,ILB,LB108,1133
1180,21118,Blake Cashman,NYJ,4,28,LB,LB109,1134
1181,19832,Bradley Chubb,DEN,10,27,LB,LB110,1135
1182,17935,Leonard Floyd,CHI,6,31,DE,DL104,1136
1183,13892,L.J. Fort,PHI,10,34,OLB,LB111,1137
1184,15423,Brandon Copeland,NYJ,4,32,LB,LB112,1138
1185,18113,Blake Countess,PHI,10,30,SS,DB136,1139
1186,21013,Byron Cowart,NE,10,28,DT,DL105,1140
1187,19214,Bryan Cox,CAR,7,29,DE,DL106,1141
1188,14743,Lawrence Guy Sr.,NE,10,34,DL,DL107,1142
1189,20026,Leon Jacobs,JAX,10,28,OLB,LB113,1143
1190,20840,Lonnie Johnson Jr.,HOU,10,28,S,DB137,1144
1191,11302,Linval Joseph,MIN,12,35,DT,DL108,1145
1192,16625,Lamarcus Joyner,LV,6,33,S,DB138,1146
1193,14338,Luke Kuechly,CAR,7,33,ILB,LB114,1147
1194,15029,Lerentee McCray,JAX,10,33,DE,DL109,1148
1195,18952,Larry Ogunjobi,CLE,7,29,DT,DL110,1149
1196,16429,Brandon Dunn,HOU,10,31,DL,DL111,1150
1197,16783,Bud Dupree,PIT,7,31,OLB,LB115,1151
1198,18573,Lafayette Pitts,BUF,6,31,DB,DB139,1152
1199,19293,Austin Calitro,SEA,11,30,ILB,LB116,1153
1200,15450,LaRoy Reynolds,SF,4,33,OLB,LB117,1154
1201,14888,Logan Ryan,TEN,11,33,S,DB140,1155
1202,18074,LeShaun Sims,TEN,11,30,CB,DB141,1156
1203,19838,Leighton Vander Esch,DAL,8,28,LB,LB118,1157
1204,16959,L.T. Walton,BUF,6,32,DE,DL112,1158
1205,16767,Leonard Williams,NYJ,4,29,DE,DL113,1159
1206,20023,Matthew Adams,IND,6,28,LB,LB119,1160
1207,18978,Montravius Adams,GB,11,28,DT,DL114,1161
1208,13181,Mario Addison,CAR,7,36,DE,DL115,1162
1209,17985,Mackensie Alexander,MIN,12,30,CB,DB142,1163
1210,16613,Maurice Alexander,BUF,6,33,OLB,LB120,1164
1211,16972,Anthony Chickillo,PIT,7,31,OLB,LB121,1165
1212,14635,Mark Barron,PIT,7,34,ILB,LB122,1166
1213,9994,Michael Bennett,NE,10,38,DE,DL116,1167
1214,16940,Michael Bennett,ATL,9,31,DT,DL117,1168
1215,21031,Marquise Blair,SEA,11,26,FS,DB143,1169
1216,19138,Marcelis Branch,PIT,7,30,SS,DB144,1170
1217,14397,Michael Brockers,LAR,9,33,DL,DL118,1171
1218,16793,Malcom Brown,NO,9,30,DT,DL119,1172
1219,11386,Morgan Burnett,CLE,7,35,SS,DB145,1173
1220,16035,Malcolm Butler,TEN,11,34,CB,DB146,1174
1221,13355,Adrian Clayborn,ATL,9,35,DE,DL120,1175
1222,18125,Maurice Canady,BAL,8,29,CB,DB147,1176
1223,18084,Marqui Christian,LAR,9,29,SS,DB148,1177
1224,17997,Maliek Collins,DAL,8,29,DT,DL121,1178
1225,21298,Marquise Copeland,LAR,9,27,DT,DL122,1179
1226,21015,Maxx Crosby,LV,6,26,DE,DL123,1180
1227,14280,Mike Daniels,DET,5,35,DT,DL124,1181
1228,12725,Marcell Dareus,JAX,10,34,DT,DL125,1182
1229,19835,Marcus Davenport,NO,9,27,OLB,LB123,1183
1230,19560,Michael Davis,LAC,12,29,CB,DB149,1184
1231,20380,Matt Dickerson,TEN,11,28,DT,DL126,1185
1232,21141,Michael Dogbe,ARI,12,28,DE,DL127,1186
1233,20748,Mike Edwards,TB,7,28,S,DB150,1187
1234,16796,Mario Edwards,NO,9,30,DE,DL128,1188
1235,21133,Marcus Epps,MIN,12,28,S,DB151,1189
1236,18392,Matthias Farley,IND,6,31,DB,DB152,1190
1237,19829,Minkah Fitzpatrick,MIA,5,27,S,DB153,1191
1238,16109,Marquis Flowers,WAS,10,32,ILB,LB124,1192
1239,13358,Mason Foster,WAS,10,35,ILB,LB125,1193
1240,18555,Morgan Fox,LAR,9,29,DL,DL129,1194
1241,19123,Adrian Colbert,SF,4,30,S,DB154,1195
1242,21229,Malik Gant,NE,10,26,SS,DB155,1196
1243,18807,Myles Garrett,CLE,7,28,DE,DL130,1197
1244,16819,Markus Golden,NYG,11,33,LB,LB126,1198
1245,20434,Brandon Facyson,LAC,12,29,CB,DB156,1199
1246,20000,Marcell Harris,SF,4,29,LB,LB127,1200
1247,19929,Marquis Haynes Sr.,CAR,7,30,OLB,LB128,1201
1248,18316,Mike Hilton,PIT,7,30,CB,DB157,1202
1249,18920,Malik Hooker,IND,6,28,S,DB158,1203
1250,19847,Mike Hughes,MIN,12,27,CB,DB159,1204
1251,17044,Mike Hull,MIA,5,29,LB,LB129,1205
1252,18917,Marlon Humphrey,BAL,8,27,CB,DB160,1206
1253,14922,Margus Hunt,IND,6,36,DE,DL131,1207
1254,19921,Maurice Hurst II,LV,6,29,DT,DL132,1208
1255,15136,Micah Hyde,BUF,6,33,S,DB161,1209
1256,14128,Melvin Ingram,LAC,12,35,LB,LB130,1210
1257,18069,Matt Ioannidis,WAS,10,30,DT,DL133,1211
1258,17925,Myles Jack,JAX,10,28,LB,LB131,1212
1259,14048,Malik Jackson,PHI,10,34,DT,DL134,1213
1260,20822,Michael Jackson,DAL,8,27,CB,DB162,1214
1261,19872,Malik Jefferson,CIN,9,27,LB,LB132,1215
1262,9196,Malcolm Jenkins,PHI,10,36,SS,DB163,1216
1263,21488,Markus Jones,GB,11,28,OLB,LB133,1217
1264,18064,Matthew Judon,BAL,8,31,LB,LB134,1218
1265,16249,Aaron Colvin,HOU,10,32,CB,DB164,1219
1266,13731,Mychal Kendricks,SEA,11,33,OLB,LB135,1220
1267,18033,Miles Killebrew,DET,5,31,S,DB165,1221
1268,19986,Micah Kiser,LAR,9,29,LB,LB136,1222
1269,18905,Marshon Lattimore,NO,9,28,CB,DB166,1223
1270,19058,Marquel Lee,LV,6,28,LB,LB137,1224
1271,18403,Mitchell Loewen,DET,5,31,DE,DL135,1225
1272,18939,Marcus Maye,NYJ,4,31,S,DB167,1226
1273,19037,Matt Milano,BUF,6,29,LB,LB138,1227
1274,19028,Montae Nicholson,WAS,10,28,SS,DB168,1228
1275,16995,Mark Nzeocha,SF,4,34,OLB,LB139,1229
1276,16486,Mike Pennel,NE,10,33,DT,DL136,1230
1277,16779,Marcus Peters,LAR,9,31,CB,DB169,1231
1278,18481,Michael Pierce,BAL,8,31,NT,DL137,1232
1279,15375,Mike Purcell,DEN,10,33,DL,DL138,1233
1280,19018,Ben Gedeon,MIN,12,29,OLB,LB140,1234
1281,18031,B.J. Goodson,NYG,11,30,ILB,LB141,1235
1282,12681,Marcus Sherels,NO,9,36,CB,DB170,1236
1283,11315,Brandon Graham,PHI,10,36,DE,DL139,1237
1284,13480,Malcolm Smith,SF,4,34,OLB,LB142,1238
1285,15978,Marcus Smith,WAS,10,32,OLB,LB143,1239
1286,19259,Maurice Smith,MIA,5,28,DB,DB171,1240
1287,19893,M.J. Stewart,TB,7,28,S,DB172,1241
1288,20956,Montez Sweat,WAS,10,27,DE,DL140,1242
1289,15589,Michael Thomas,NYG,11,34,S,DB173,1243
1290,18937,Marcus Williams,NO,9,27,S,DB174,1244
1291,20994,Mack Wilson Sr.,CLE,7,26,LB,LB144,1245
1292,20733,Nasir Adderley,LAC,12,26,S,DB175,1246
1293,20713,Nick Bosa,SF,4,26,DL,DL141,1247
1294,16983,Bryce Hager,LAR,9,32,ILB,LB145,1248
1295,13756,Nigel Bradham,PHI,10,34,ILB,LB146,1249
1296,20541,Bruce Hector,PHI,10,29,DL,DL142,1250
1297,19885,B.J. Hill,NYG,11,29,DT,DL143,1251
1298,21358,Braxton Hoyett,TEN,11,28,NT,DL144,1252
1299,17123,Nick Dzubnar,LAC,12,32,OLB,LB147,1253
1300,19059,Nate Gerry,PHI,10,29,LB,LB148,1254
1301,14377,Najee Goode,JAX,10,34,ILB,LB149,1255
1302,19048,Nate Hairston,IND,6,29,CB,DB176,1256
1303,20783,Nate Hall,DAL,8,28,ILB,LB150,1257
1304,17145,Neville Hewitt,NYJ,4,31,LB,LB151,1258
1305,19992,Natrell Jamerson,GB,11,28,SS,DB177,1259
1306,18988,Nazair Jones,SEA,11,29,DT,DL145,1260
1307,18035,Nick Kwiatkoski,CHI,6,30,ILB,LB152,1261
1308,16457,Nevin Lawson,LV,6,33,CB,DB178,1262
1309,14583,Bruce Irvin,CAR,7,36,DL,DL146,1263
1310,19310,Nicholas Morrow,LV,6,28,LB,LB153,1264
1311,19948,Nick Nelson,LV,6,27,CB,DB179,1265
1312,16812,Nate Orchard,MIA,5,31,DE,DL147,1266
1313,20907,Natrez Patrick,LAR,9,26,OLB,LB154,1267
1314,21131,Nick Scott,LAR,9,29,S,DB180,1268
1315,19887,Nathan Shepherd,NYJ,4,30,DT,DL148,1269
1316,17956,Noah Spence,TB,7,30,DE,DL149,1270
1317,11382,Ndamukong Suh,TB,7,37,NT,DL150,1271
1318,14730,Neiko Thorpe,SEA,11,34,CB,DB181,1272
1319,18015,Nick Vigil,CIN,9,30,LB,LB155,1273
1320,18689,Branden Jackson,SEA,11,31,DE,DL151,1274
1321,21587,Bryant Jones,LAR,9,27,NT,DL152,1276
1322,16788,Byron Jones,DAL,8,31,CB,DB182,1277
1323,20180,Ola Adeniyi,PIT,7,26,OLB,LB156,1278
1324,19902,Oren Burks,GB,11,29,LB,LB157,1279
1325,18000,Bronson Kaufusi,NYJ,4,32,TE,TE156,1280
1326,17192,Brandon King,NE,10,30,LB,LB158,1281
1327,16969,Obum Gwacham,IND,6,33,DE,DL153,1282
1328,18966,Obi Melifonwu,NE,10,30,FS,DB183,1283
1329,19987,Ogbo Okoronkwo,LAR,9,29,DE,DL154,1284
1330,17529,Olsen Pierre,NYG,11,32,DT,DL155,1285
1331,18976,Brendan Langley,DEN,10,29,WR,WR296,1286
1332,19477,Orion Stewart,TB,7,30,SS,DB184,1287
1333,14646,Olivier Vernon,CLE,7,33,DE,DL156,1288
1334,21000,Oshane Ximines,NYG,11,27,OLB,LB159,1289
1335,14032,Brandon Marshall,LV,6,34,ILB,LB160,1290
1336,18052,Blake Martinez,GB,11,30,LB,LB161,1291
1337,15814,Benson Mayowa,LV,6,32,DE,DL157,1292
1338,16905,Bobby McCain,MIA,5,30,S,DB185,1293
1339,13135,Prince Amukamara,CHI,6,34,CB,DB186,1294
1340,15302,Bradley McDougald,SEA,11,33,SS,DB187,1295
