Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
444,18070,Wendell Smallwood,PIT,4,30,RB,RB124,404
445,21310,Khari Blasingame,TEN,4,27,FB,RB125,405
446,20040,Trenton Cannon,CAR,13,29,RB,RB126,406
447,16762,Jameis Winston,NO,6,30,QB,QB39,407
448,18617,Elijhaa Penny,NYG,11,30,RB,RB127,408
449,19072,Alex Armah,CAR,13,30,RB,RB128,409
450,19779,Brandon Zylstra,CAR,13,31,WR,WR189,410
451,21783,Harrison Bryant,CLE,9,26,TE,TE54,411
452,21793,Mike Warren II,PHI,9,25,RB,RB129,412
453,21798,Josiah Deguara,GB,5,27,TE,TE55,413
454,19209,Patrick Ricard,BAL,7,29,FB,RB130,414
455,21837,J.J. Taylor,NE,5,26,RB,RB131,415
456,19961,Ray-Ray McCloud,PIT,4,27,WR,WR190,416
457,19920,Dalton Schultz,DAL,10,27,TE,TE56,417
458,16378,Keith Smith,ATL,10,32,FB,RB132,418
459,19109,Elijah McGuire,DAL,10,29,RB,RB133,419
460,21848,Artavis Pierce,CHI,11,28,RB,RB134,420
461,19981,Daurice Fountain,IND,7,28,WR,WR191,421
462,20487,Brandon Powell,ATL,10,28,WR,WR192,422
463,21717,Jauan Jennings,SF,11,26,WR,WR193,423
464,21831,Jalen Hurts,PHI,9,25,QB,QB40,424
465,16954,Nick O'Leary,LV,6,31,TE,TE57,425
466,18985,Amara Darboh,PIT,4,30,WR,WR194,426
467,20318,Buddy Howell,HOU,8,28,RB,RB135,427
468,15378,Levine Toilolo,NYG,11,32,TE,TE58,428
469,14789,Jamize Olawale,DAL,10,35,FB,RB136,429
470,19950,Will Dissly,SEA,6,27,TE,TE59,430
471,18030,Chris Moore,BAL,7,30,WR,WR195,431
472,21786,Adam Trautman,NO,6,27,TE,TE60,432
473,16768,Kevin White,SF,11,30,WR,WR196,433
474,19021,Chad Hansen,HOU,8,29,WR,WR197,434
475,21078,Jeff Smith,NYJ,10,27,WR,WR198,435
476,20982,Kerrith Whyte Jr.,DET,5,27,RB,RB137,436
477,18019,Nick Vannett,DEN,5,31,TE,TE61,437
478,15126,Theo Riddick,LV,6,33,RB,RB138,438
479,16816,Maxx Williams,ARI,8,30,TE,TE62,439
480,20812,Jesper Horsted,CHI,11,27,TE,TE63,440
481,21295,Nsimba Webster,LAR,9,28,WR,WR199,441
482,13370,Luke Stocker,ATL,10,35,TE,TE64,442
483,20722,Diontae Spencer,DEN,5,32,WR,WR200,443
484,16903,MyCole Pruitt,TEN,4,32,TE,TE65,444
485,19989,Daniel Carlson,LV,6,29,K,K15,445
486,18115,Derek Watt,PIT,4,31,FB,RB139,446
487,20931,Drew Sample,CIN,9,28,TE,TE66,447
488,18900,Mo Alie-Cox,IND,7,30,TE,TE67,448
489,21678,Brycen Hopkins,LAR,9,27,TE,TE68,449
490,21312,Alexander Hollins,MIN,7,27,WR,WR201,450
491,17215,Jason Myers,SEA,6,33,K,K16,451
492,20075,Josh Adams,NYJ,10,27,RB,RB140,452
493,1694,Mason Crosby,GB,5,39,K,K17,453
494,21114,Austin Seibert,CLE,9,27,K,K18,454
495,19191,P.J. Walker,CAR,13,29,QB,QB41,455
496,20703,John Wolford,LAR,9,28,QB,QB42,456
497,13961,Randy Bullock,CIN,9,34,K,K19,457
498,20053,Kyle Allen,WAS,8,28,QB,QB43,458
499,20884,Foster Moreau,LV,6,27,TE,TE69,459
500,19671,Fred Brown,DEN,5,30,WR,WR202,460
501,2982,Stephen Gostkowski,TEN,4,40,K,K20,461
502,20144,Michael Badgley,LAC,6,28,K,K21,462
503,13418,Anthony Sherman,KC,10,35,FB,RB141,463
504,17139,Josh Lambo,JAX,8,33,K,K22,464
505,20033,Jason Sanders,MIA,7,28,K,K23,465
506,14985,Ryan Griffin,NYJ,10,34,TE,TE70,466
507,19410,Ricky Seals-Jones,KC,10,29,TE,TE71,467
508,21519,Joey Slye,CAR,13,28,K,K24,468
509,22112,Rodrigo Blankenship,IND,7,27,K,K25,469
510,19358,Gehrig Dieter,KC,10,31,WR,WR203,470
511,8750,Ryan Succop,TB,13,37,K,K26,471
512,20069,Ryan Izzo,NE,5,28,TE,TE72,472
513,18735,Sam Ficken,NYJ,10,31,K,K27,473
514,22108,Tyler Bass,BUF,11,27,K,K28,474
515,21072,Keelan Doss,LV,6,28,WR,WR204,475
516,13063,Taiwan Jones,BUF,11,35,RB,RB142,476
517,20905,Donald Parham Jr.,LAC,6,26,TE,TE73,477
518,20974,Kahale Warring,HOU,8,27,TE,TE74,478
519,21548,Ventell Bryant,DAL,10,27,WR,WR205,479
520,20149,Eddy Piñeiro,CHI,11,28,K,K29,480
521,10333,Graham Gano,NYG,11,37,K,K30,481
522,20946,Kaden Smith,NYG,11,27,TE,TE75,482
523,22154,Samuel Sloman,LAR,9,26,K,K31,483
524,12841,Andy Dalton,DAL,10,36,QB,QB44,484
525,14867,Dustin Hopkins,WAS,8,33,K,K32,485
526,18468,Joshua Perkins,PHI,9,30,TE,TE76,486
527,15866,Josh Hill,NO,6,34,TE,TE77,487
528,22119,Charlie Woerner,SF,11,26,TE,TE78,488
529,16920,Jesse James,DET,5,29,TE,TE79,489
530,20372,Cameron Batson,TEN,4,28,WR,WR206,490
531,16878,Blake Bell,DAL,10,32,TE,TE80,491
532,15185,Kenjon Barner,TB,13,35,RB,RB143,492
533,20071,Keith Kirkwood,CAR,13,29,WR,WR207,493
534,20899,Josh Oliver,JAX,8,27,TE,TE81,494
535,17762,Chris Manhertz,CAR,13,32,TE,TE82,495
536,6739,Alex Smith,WAS,8,40,QB,QB45,496
537,21774,Tony Jones,NO,6,26,RB,RB144,497
538,20020,Jordan Thomas,ARI,8,27,LB,LB1,498
539,20067,Steven Mitchell Jr.,HOU,8,30,WR,WR208,499
540,21794,Albert Okwuegbunam,DEN,5,26,TE,TE83,500
541,17005,Geoff Swaim,TEN,4,30,TE,TE84,501
542,21349,Ashton Dulin,IND,7,27,WR,WR209,502
543,21839,Xavier Jones,LAR,9,26,RB,RB145,503
544,3061,Marcedes Lewis,GB,5,40,TE,TE85,504
545,12787,Nick Bellore,SEA,6,35,LB,LB2,505
546,15640,Derek Carrier,LV,6,33,TE,TE86,506
547,20779,Will Grier,CAR,13,29,QB,QB46,507
548,18498,J.P. Holtz,CHI,11,30,TE,TE87,508
549,21855,Raymond Calais,LAR,9,26,RB,RB146,509
550,15263,Luke Willson,SEA,6,34,TE,TE88,510
551,20977,Trevon Wesco,NYJ,10,28,TE,TE89,511
552,20957,Tommy Sweeney,BUF,11,28,TE,TE90,512
553,18018,Jacoby Brissett,IND,7,31,QB,QB47,513
554,18101,Jerell Adams,BAL,7,31,TE,TE91,514
555,20816,Lil'Jordan Humphrey,NO,6,26,WR,WR210,515
556,21807,Colby Parkinson,SEA,6,25,TE,TE92,516
557,19957,John Kelly Jr.,CLE,9,27,RB,RB147,517
558,19415,Jason Croom,BUF,11,30,TE,TE93,518
559,7651,Matthew Slater,NE,5,38,WR,WR211,519
560,21278,Stephen Carlson,CLE,9,27,TE,TE94,520
561,20332,Deon Yelder,KC,10,29,TE,TE95,521
562,19943,Durham Smythe,MIA,7,28,TE,TE96,522
563,16491,Richard Rodgers,PHI,9,32,TE,TE97,523
564,20886,Stanley Morgan Jr.,CIN,9,27,WR,WR212,524
565,15694,Case Keenum,CLE,9,36,QB,QB48,525
566,18971,Taywan Taylor,CLE,9,29,WR,WR213,526
567,20838,Tyron Billy-Johnson,LAC,6,28,WR,WR214,527
568,20055,Logan Woodside,TEN,4,29,QB,QB49,528
569,19850,Mason Rudolph,PIT,4,28,QB,QB50,529
570,8358,Brian Hoyer,NE,5,38,QB,QB51,530
571,20762,Travis Fulgham,PHI,9,28,WR,WR215,531
572,18152,Dwayne Washington,NO,6,30,RB,RB148,532
573,21100,Jakob Johnson,NE,5,29,FB,RB149,533
574,21841,Jordan Love,GB,5,25,QB,QB52,534
575,9902,Chase Daniel,DET,5,37,QB,QB53,535
576,20662,Jaeden Graham,ATL,10,28,TE,TE98,536
577,16116,AJ McCarron,HOU,8,33,QB,QB54,537
578,18123,Jeff Driskel,DEN,5,31,QB,QB55,538
579,14257,Robert Griffin III,BAL,7,34,QB,QB56,539
580,21344,Hale Hentges,WAS,8,27,TE,TE99,540
581,21846,Levante Bellamy,DEN,5,27,RB,RB150,541
582,14855,Matt Barkley,BUF,11,33,QB,QB57,542
583,18993,Samaje Perine,CIN,9,28,RB,RB151,543
584,14895,Geno Smith,SEA,6,33,QB,QB58,544
585,16928,Michael Burton,NO,6,32,FB,RB152,545
586,20174,Marcus Baugh,WAS,8,29,TE,TE100,546
587,20529,Cam Sims,WAS,8,28,WR,WR216,547
588,5834,Matt Moore,KC,10,39,QB,QB59,548
589,17219,Daniel Brown,NYJ,10,31,TE,TE101,549
590,16441,Senorise Perry,TEN,4,32,RB,RB153,550
591,20194,Rico Gafford,LV,6,27,CB,DB1,551
592,19599,Trey Edmunds,PIT,4,29,RB,RB154,552
593,20984,Dexter Williams,GB,5,27,RB,RB155,553
594,21814,Jake Luton,JAX,8,28,QB,QB60,554
595,20759,Ryan Finley,CIN,9,29,QB,QB61,555
596,16907,Brett Hundley,ARI,8,30,QB,QB62,556
597,19361,Marcus Kemp,KC,10,28,WR,WR217,557
598,21820,Jacob Eason,IND,7,26,QB,QB63,558
599,19184,JoJo Natson,CLE,9,30,WR,WR218,559
600,4633,Matt Schaub,ATL,10,42,QB,QB64,560
601,11047,Colt McCoy,NYG,11,37,QB,QB65,561
602,17269,DeAndrew White,BAL,7,32,WR,WR219,562
603,19925,Jaleel Scott,NYJ,10,29,WR,WR220,563
604,21277,David Blough,DET,5,28,QB,QB66,564
605,19025,Joshua Dobbs,PIT,4,29,QB,QB67,565
606,19763,Josh Rosen,TB,13,27,QB,QB68,566
607,19568,Andre Patton,ARI,8,29,WR,WR221,567
608,21708,Reggie Begelton,GB,5,30,WR,WR222,568
609,19165,Johnny Mundt,LAR,9,29,TE,TE102,569
610,19035,Eric Saubert,CHI,11,30,TE,TE103,570
611,21106,Ishmael Hyman,CAR,13,28,WR,WR223,571
612,16850,Sean Mannion,MIN,7,32,QB,QB69,572
613,22441,Nathan Cottrell,JAX,8,27,RB,RB156,573
614,22146,Ben DiNucci,DAL,10,27,QB,QB70,574
615,19988,Tyler Conklin,MIN,7,28,TE,TE104,575
616,21126,Cullen Gillaspia,HOU,8,29,LB,LB3,576
617,19330,Nick Mullens,SF,11,29,QB,QB71,577
618,12982,Blaine Gabbert,TB,13,34,QB,QB72,578
619,15201,Mike Glennon,JAX,8,34,QB,QB73,579
620,18253,D.J. Foster,ARI,8,30,RB,RB157,580
621,21755,Isaiah Wright,WAS,8,27,WR,WR224,581
622,21828,Jake Fromm,BUF,11,25,QB,QB74,582
623,18896,Cyril Grayson Jr.,TB,13,30,WR,WR225,583
624,17009,Trevor Siemian,TEN,4,32,QB,QB75,584
625,12777,Lee Smith,BUF,11,36,TE,TE105,585
626,611,Joe Flacco,NYJ,10,39,QB,QB76,586
627,18997,Jake Butt,DEN,5,28,TE,TE106,587
628,21965,James Morgan,NYJ,10,27,QB,QB77,588
629,2405,Chad Henne,KC,10,38,QB,QB78,589
630,19219,Cethan Carter,CIN,9,28,TE,TE107,590
631,17750,Ross Travis,NYJ,10,31,TE,TE108,591
632,21722,Binjimen Victor,NYG,11,27,WR,WR226,592
633,11694,Nick Folk,NE,5,39,K,K33,593
634,20325,Greg Joseph,TB,13,29,K,K34,594
635,21542,Chase McLaughlin,MIN,7,28,K,K35,595
636,20893,Isaac Nauta,DET,5,27,TE,TE109,596
637,19335,Antony Auclair,TB,13,30,TE,TE110,597
638,20770,Zach Gentry,PIT,4,27,TE,TE111,598
639,21812,Nate Stanley,MIN,7,26,QB,QB79,599
640,15854,Brett Maher,WAS,8,34,K,K36,600
641,20361,Ross Dwelley,SF,11,29,TE,TE112,601
642,19326,Cole Hikutini,DAL,10,29,TE,TE113,602
643,82,New York Jets,NYJ,10,null,DST,DST27,603
643,19176,Darrell Daniels,ARI,8,29,TE,TE114,603
645,22134,Justin Rohrwasser,NE,5,27,K,K37,604
646,2,Atlanta Falcons,ATL,10,null,DST,DST28,605
646,21562,Devlin Hodges,PIT,4,28,QB,QB80,605
648,21683,Hunter Bryant,DET,5,25,TE,TE115,606
649,1,Arizona Cardinals,ARI,8,null,DST,DST29,607
649,21451,Jon'Vea Johnson,DAL,10,28,WR,WR227,607
651,11,Detroit Lions,DET,5,null,DST,DST30,608
651,18973,C.J. Beathard,SF,11,30,QB,QB81,608
653,75,New York Giants,NYG,11,null,DST,DST31,609
653,20993,Caleb Wilson,PHI,9,27,TE,TE116,609
655,16430,David Fales,NYJ,10,33,QB,QB82,610
656,83,Las Vegas Raiders,LV,6,null,DST,DST32,611
656,20506,Tanner Hudson,TB,13,29,TE,TE117,611
658,15190,Ryan Griffin,TB,13,34,QB,QB83,612
659,20283,Tim Boyle,GB,5,29,QB,QB84,613
660,3258,Adam Vinatieri,IND,7,51,K,K38,614
661,3341,Calais Campbell,BAL,7,37,DL,DL1,615
662,4490,Johnathan Joseph,TEN,4,40,CB,DB2,616
663,4737,Drew Stanton,CLE,9,40,QB,QB85,617
664,4895,Thomas Davis Sr.,WAS,8,41,OLB,LB4,618
665,5282,Josh McCown,PHI,9,44,QB,QB86,619
666,8353,Patrick Chung,NE,5,36,FS,DB3,620
667,8550,Jason McCourty,NE,5,36,CB,DB4,621
668,9196,Malcolm Jenkins,NO,6,36,SS,DB5,622
669,10977,Kyle Love,TB,13,37,NT,DL2,623
670,10978,Devin McCourty,NE,5,36,DB,DB6,624
671,11021,Geno Atkins,CIN,9,36,DT,DL3,625
672,11023,Carlos Dunlap,CIN,9,35,DE,DL4,626
673,11043,Joe Haden,PIT,4,35,CB,DB7,627
674,11105,Kareem Jackson,DEN,5,36,S,DB8,628
675,11107,Sherrick McManis,CHI,11,36,DB,DB9,629
676,11108,Earl Mitchell,SF,11,36,DT,DL5,630
677,11132,Jerry Hughes,BUF,11,35,DE,DL6,631
678,11151,Tyson Alualu,PIT,4,37,DL,DL7,632
679,11197,Demaryius Thomas,NYJ,10,36,WR,WR228,633
680,11276,Sean Lee,DAL,10,37,OLB,LB5,634
681,11302,Linval Joseph,LAC,6,35,DT,DL8,635
682,11315,Brandon Graham,PHI,9,36,DE,DL9,636
683,11382,Ndamukong Suh,TB,13,37,NT,DL10,637
684,11414,Everson Griffen,DAL,10,36,DE,DL11,638
685,11422,Joe Webb,HOU,8,37,QB,QB87,639
686,11437,Corey Peters,ARI,8,35,DT,DL12,640
687,11493,Patrick Robinson,NO,6,36,CB,DB10,641
688,11514,Gerald McCoy,DAL,10,36,DT,DL13,642
689,11579,Tramaine Brock Sr.,JAX,8,35,CB,DB11,643
690,11612,Earl Thomas III,BAL,7,35,FS,DB12,644
691,11767,Steve McLendon,NYJ,10,38,NT,DL14,645
692,12247,Jason Pierre-Paul,TB,13,35,LB,LB6,646
693,12330,Clark Harris,CIN,9,39,LS,LS2,647
694,12386,Marshawn Lynch,SEA,6,38,RB,RB158,648
695,12450,Al Woods,JAX,8,37,DL,DL15,649
696,12554,Andrew Sendejo,CLE,9,36,FS,DB13,650
697,12594,Stephen Hauschka,BUF,11,38,K,K39,651
698,12751,Charles Clay,ARI,8,35,TE,TE118,652
699,12800,Bilal Powell,NYJ,10,35,RB,RB159,653
700,12815,Josh Bynes,CIN,9,34,ILB,LB7,654
701,12822,Pernell McPhee,BAL,7,35,OLB,LB8,655
702,12829,Jimmy Smith,BAL,7,35,CB,DB14,656
703,12881,Buster Skrine,CHI,11,35,CB,DB15,657
704,12902,Cameron Heyward,PIT,4,35,DT,DL16,658
705,12912,Jurrell Casey,DEN,5,34,DE,DL17,659
706,12955,J.J. Watt,HOU,8,35,DE,DL18,660
707,13016,Virgil Green,LAC,6,35,TE,TE119,661
708,13018,Chris Harris Jr.,LAC,6,34,S,DB16,662
709,13022,Von Miller,DEN,5,35,LB,LB9,663
710,13029,Allen Bailey,ATL,10,35,DE,DL19,664
711,13036,Justin Houston,IND,7,35,OLB,LB10,665
712,13117,Dwayne Harris,LV,6,36,WR,WR229,666
713,13135,Prince Amukamara,LV,6,34,CB,DB17,667
714,13166,Ryan Kerrigan,WAS,8,35,DE,DL20,668
715,13181,Mario Addison,BUF,11,36,DE,DL21,669
716,13338,Cameron Jordan,NO,6,34,DE,DL22,670
717,13355,Adrian Clayborn,CLE,9,35,DE,DL23,671
718,13386,Lance Kendricks,LAC,6,36,TE,TE120,672
719,13393,Robert Quinn,CHI,11,34,DE,DL24,673
720,13415,Patrick Peterson,ARI,8,33,CB,DB18,674
721,13453,Aldon Smith,DAL,10,34,DE,DL25,675
722,13479,Richard Sherman,SF,11,36,CB,DB19,676
723,13480,Malcolm Smith,CLE,9,34,OLB,LB11,677
724,13484,K.J. Wright,SEA,6,34,OLB,LB12,678
725,13721,Fletcher Cox,PHI,9,33,DT,DL26,679
726,13722,Vinny Curry,PHI,9,35,DL,DL27,680
727,13741,Brandon Bolden,NE,5,34,RB,RB160,681
728,13744,Nate Ebner,NYG,11,35,SS,DB20,682
729,13748,Dont'a Hightower,NE,5,34,LB,LB13,683
730,13749,Chandler Jones,ARI,8,34,DE,DL28,684
731,13753,Tavon Wilson,IND,7,34,SS,DB21,685
732,13756,Nigel Bradham,NO,6,34,ILB,LB14,686
733,13761,Stephon Gilmore,NE,5,33,CB,DB22,687
734,13791,Lamar Miller,NE,5,33,RB,RB161,688
735,13810,Demario Davis,NO,6,35,LB,LB15,689
736,13871,Dre Kirkpatrick,ARI,8,34,CB,DB23,690
737,13878,Mohamed Sanu,NE,5,34,WR,WR230,691
738,13886,Johnson Bademosi,NO,6,33,DB,DB24,692
739,13892,L.J. Fort,BAL,7,34,OLB,LB16,693
740,13894,Tashaun Gipson Sr.,CHI,11,33,S,DB25,694
741,13977,Whitney Mercilus,HOU,8,33,OLB,LB17,695
742,14037,Julian Stanford,CAR,13,33,LB,LB18,696
743,14048,Malik Jackson,PHI,9,34,DT,DL29,697
744,14057,Danny Trevathan,CHI,11,34,ILB,LB19,698
745,14059,Derek Wolfe,BAL,7,34,DE,DL30,699
746,14081,Dontari Poe,DAL,10,33,DT,DL31,700
747,14096,Jack Crawford,TEN,4,35,DE,DL32,701
748,14128,Melvin Ingram,LAC,6,35,LB,LB20,702
749,14146,Tyrone Crawford,DAL,10,34,DT,DL33,703
750,14167,Kyle Wilber,LV,6,35,OLB,LB21,704
751,14225,Tahir Whitehead,CAR,13,34,OLB,LB22,705
752,14280,Mike Daniels,CIN,9,35,DT,DL34,706
753,14285,Casey Hayward,LAC,6,34,CB,DB26,707
754,14340,Josh Norman,BUF,11,36,CB,DB27,708
755,14358,Akiem Hicks,CHI,11,34,DL,DL35,709
756,14375,Lavonte David,TB,13,34,LB,LB23,710
757,14397,Michael Brockers,LAR,9,33,DL,DL36,711
758,14412,Janoris Jenkins,NO,6,35,CB,DB28,712
759,14419,Rodney McLeod Jr.,PHI,9,33,S,DB29,713
760,14461,Harrison Smith,MIN,7,35,S,DB30,714
761,14465,Jarius Wright,CAR,13,34,WR,WR231,715
762,14469,Justin Bethel,NE,5,33,CB,DB31,716
763,14496,Garrett Celek,SF,11,35,TE,TE121,717
764,14534,Bobby Wagner,SEA,6,33,LB,LB24,718
765,14583,Bruce Irvin,SEA,6,36,DL,DL37,719
766,14590,Beau Brinkley,TEN,4,34,LS,LS3,720
767,14635,Mark Barron,DEN,5,34,ILB,LB25,721
768,14646,Olivier Vernon,CLE,9,33,DE,DL38,722
769,14657,Alex Tanney,NYG,11,36,QB,QB88,723
770,14711,Craig Robertson,NO,6,36,OLB,LB26,724
771,14730,Neiko Thorpe,SEA,6,34,CB,DB32,725
772,14740,Kai Forbath,DAL,10,36,K,K40,726
773,14743,Lawrence Guy Sr.,NE,5,34,DL,DL39,727
774,14767,Anthony Levine Sr.,BAL,7,37,DB,DB33,728
775,14783,James Develin,NE,5,35,FB,RB162,729
776,14786,Patrick DiMarco,BUF,11,35,FB,RB163,730
777,14795,Josh Bellamy,NYJ,10,35,WR,WR232,731
778,14850,Russell Shepard,NYG,11,33,WR,WR233,732
779,14851,Damion Square,LAC,6,35,DT,DL40,733
780,14860,Jordan Poyer,BUF,11,33,S,DB34,734
781,14864,Kiko Alonso,NO,6,33,ILB,LB27,735
782,14865,Marquise Goodwin,PHI,9,33,WR,WR234,736
783,14875,Dion Jordan,SF,11,34,DE,DL41,737
784,14878,Jamar Taylor,SF,11,33,CB,DB35,738
785,14885,Jamie Collins Sr.,DET,5,34,LB,LB28,739
786,14887,Duron Harmon,DET,5,33,S,DB36,740
787,14888,Logan Ryan,NYG,11,33,S,DB37,741
788,14894,Sheldon Richardson,CLE,9,33,DT,DL42,742
789,14904,John Simon,NE,5,33,DE,DL43,743
790,14906,Brandon Williams,BAL,7,35,NT,DL44,744
791,14922,Margus Hunt,NO,6,36,DE,DL45,745
792,14925,Shawn Williams,CIN,9,33,SS,DB38,746
793,14949,Barkevious Mingo,CHI,11,33,OLB,LB29,747
794,14974,Nick Williams,DET,5,34,DL,DL46,748
795,14975,Vince Williams,PIT,4,34,ILB,LB30,749
796,14983,Blidi Wreh-Wilson,ATL,10,34,CB,DB39,750
797,14989,D.J. Swearinger,NO,6,32,FS,DB40,751
798,15011,Chris Banjo,ARI,8,34,S,DB41,752
799,15029,Lerentee McCray,JAX,8,33,DE,DL47,753
800,15067,D.J. Hayden,JAX,8,33,CB,DB42,754
801,15086,B.W. Webb,ARI,8,34,CB,DB43,755
802,15087,J.J. Wilcox,ATL,10,33,DB,DB44,756
803,15090,Johnathan Hankins,LV,6,32,DT,DL48,757
804,15092,Damontre Moore,SEA,6,31,DE,DL49,758
805,15113,Jon Bostic,WAS,8,33,LB,LB31,759
806,15127,Darius Slay,PHI,9,33,CB,DB45,760
807,15136,Micah Hyde,BUF,11,33,S,DB46,761
808,15137,Datone Jones,LV,6,33,DE,DL50,762
809,15151,Xavier Rhodes,IND,7,33,CB,DB47,763
810,15177,Robert Alford,ARI,8,35,CB,DB48,764
811,15183,Desmond Trufant,DET,5,33,CB,DB49,765
812,15186,A.J. Klein,BUF,11,32,ILB,LB32,766
813,15188,Star Lotulelei,BUF,11,34,DT,DL51,767
814,15189,Kawann Short,CAR,13,35,DT,DL52,768
815,15194,John Jenkins,CHI,11,34,DT,DL53,769
816,15197,Kenny Vaccaro,TEN,4,33,SS,DB50,770
817,15200,William Gholston,TB,13,32,DL,DL54,771
818,15203,Steven Means,ATL,10,33,OLB,LB33,772
819,15206,Daren Bates,HOU,8,33,ILB,LB34,773
820,15208,Cody Davis,NE,5,34,DB,DB51,774
821,15215,Tavon Austin,SF,11,34,WR,WR235,775
822,15226,Tyrann Mathieu,KC,10,32,S,DB52,776
823,15227,Kevin Minter,TB,13,33,ILB,LB35,777
824,15228,Alex Okafor,KC,10,33,DE,DL55,778
825,15261,Spencer Ware,KC,10,32,RB,RB164,779
826,15293,Tyler Bray,CHI,11,32,QB,QB89,780
827,15302,Bradley McDougald,NYJ,10,33,SS,DB53,781
828,15305,Demetrius Harris,CHI,11,32,TE,TE122,782
829,15327,Will Compton,TEN,4,34,ILB,LB36,783
830,15359,Rashaan Melvin,JAX,8,34,CB,DB54,784
831,15375,Mike Purcell,DEN,5,33,DL,DL56,785
832,15380,Jordan Dangerfield,PIT,4,33,SS,DB55,786
833,15423,Brandon Copeland,NE,5,32,LB,LB37,787
834,15441,Abry Jones,JAX,8,32,NT,DL57,788
835,15450,LaRoy Reynolds,ATL,10,33,OLB,LB38,789
836,15469,Nickell Robey-Coleman,PHI,9,32,CB,DB56,790
837,15478,A.J. Bouye,DEN,5,32,CB,DB57,791
838,15509,Jaron Brown,SF,11,34,WR,WR236,792
839,15555,Zach Line,NO,6,34,FB,RB165,793
840,15576,Jeff Heath,LV,6,33,SS,DB58,794
841,15589,Michael Thomas,HOU,8,34,S,DB59,795
842,15814,Benson Mayowa,SEA,6,32,DE,DL58,796
843,15960,Beau Allen,NE,5,32,DT,DL59,797
844,15966,David Fluellen,TEN,4,32,RB,RB166,798
845,15981,Jaylen Watkins,HOU,8,32,FS,DB60,799
846,15988,Ross Cockrell,NYG,11,32,CB,DB61,800
847,16005,Walt Aikens,TEN,4,32,FS,DB62,801
848,16031,Damien Williams,KC,10,32,RB,RB167,802
849,16035,Malcolm Butler,TEN,4,34,CB,DB63,803
850,16063,Quincy Enunwa,NYJ,10,31,WR,WR237,804
851,16067,Kerry Hyder Jr.,SF,11,33,DE,DL60,805
852,16078,Terrence Brooks,NE,5,32,DB,DB64,806
853,16093,C.J. Mosley,NYJ,10,31,LB,LB39,807
854,16100,Brent Urban,CHI,11,33,DE,DL61,808
855,16105,Will Clarke,DET,5,33,DE,DL62,809
856,16107,Darqueze Dennard,ATL,10,32,CB,DB65,810
857,16112,Jeremy Hill,LV,6,31,RB,RB168,811
858,16127,Isaiah Crowell,LV,6,31,RB,RB169,812
859,16128,Pierre Desir,NYJ,10,33,CB,DB66,813
860,16133,Christian Kirksey,GB,5,31,LB,LB40,814
861,16143,K'Waun Williams,SF,11,32,CB,DB67,815
862,16153,Josh Mauro,JAX,8,33,DE,DL63,816
863,16154,Dan McCullers,PIT,4,31,NT,DL64,817
864,16159,Stephon Tuitt,PIT,4,30,DE,DL65,818
865,16171,DaQuan Jones,TEN,4,32,DT,DL66,819
866,16182,Avery Williamson,NYJ,10,32,ILB,LB41,820
867,16194,Jadeveon Clowney,TEN,4,31,OLB,LB42,821
868,16226,Zach Kerr,CAR,13,33,DT,DL67,822
869,16245,Blake Bortles,LAR,9,32,QB,QB90,823
870,16253,Allen Hurns,MIA,7,32,WR,WR238,824
871,16258,Marqise Lee,NE,5,32,WR,WR239,825
872,16265,Chris Smith,LV,6,32,DL,DL68,826
873,16271,Shaquil Barrett,TB,13,31,OLB,LB43,827
874,16278,Cody Latimer,WAS,8,31,WR,WR240,828
875,16283,Bradley Roby,HOU,8,32,CB,DB68,829
876,16294,Dee Ford,SF,11,33,DE,DL69,830
877,16297,Phillip Gaines,HOU,8,33,CB,DB69,831
878,16303,Daniel Sorensen,KC,10,34,S,DB70,832
879,16305,De'Anthony Thomas,BAL,7,31,WR,WR241,833
880,16308,Albert Wilson,MIA,7,31,WR,WR242,834
881,16310,Denico Autry,IND,7,33,DE,DL70,835
882,16312,T.J. Carrie,IND,7,33,CB,DB71,836
883,16315,Justin Ellis,BAL,7,33,DL,DL71,837
884,16319,Shelby Harris,DEN,5,32,DT,DL72,838
885,16323,Khalil Mack,CHI,11,33,OLB,LB44,839
886,16334,Jeremiah Attaochu,DEN,5,31,OLB,LB45,840
887,16353,Jason Verrett,SF,11,32,CB,DB72,841
888,16364,Anthony Hitchens,KC,10,31,LB,LB46,842
889,16366,DeMarcus Lawrence,DAL,10,32,DE,DL73,843
890,16370,Terrance Mitchell,CLE,9,32,CB,DB73,844
891,16395,Xavier Grimble,IND,7,31,TE,TE123,845
892,16396,Bennett Jackson,NYJ,10,32,CB,DB74,846
893,16397,Devon Kennard,ARI,8,32,OLB,LB47,847
894,16407,Bashaud Breeland,KC,10,32,CB,DB75,848
895,16411,Ryan Grant,GB,5,33,WR,WR243,849
896,16420,Trent Murphy,BUF,11,33,DE,DL74,850
897,16429,Brandon Dunn,HOU,8,31,DL,DL75,851
898,16432,Kyle Fuller,CHI,11,32,CB,DB76,852
899,16434,Christian Jones,DET,5,33,OLB,LB48,853
900,16457,Nevin Lawson,LV,6,33,CB,DB77,854
901,16463,Caraun Reid,JAX,8,32,DT,DL76,855
902,16467,Kyle Van Noy,MIA,7,33,OLB,LB49,856
903,16473,Ha Ha Clinton-Dix,DAL,10,31,SS,DB78,857
